"Label (Grouping)","SEX AND AGE","Total population","Male","Female","Sex ratio (males per 100 females)","Two or more races","One race","White","Black or African American","American Indian and Alaska Native","Asian","Native Hawaiian and Other Pacific Islander","Some other race","Two or more races"
"Autauga County, Alabama","","","","","","","","","","","","","","",""
"    Estimate","","53,626","26,658","26,968","98.9","51,741","1,885","51,741","29,346","13,070","378","657","20","8,270","1,885"
"    Percent","","53,626","49.7%","50.3%","(X)","96.5%","3.5%","96.5%","54.7%","24.4%","0.7%","1.2%","0.0%","15.4%","3.5%"
"Ward County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","11,745","5,905","5,840","101.1","11,391","354","11,391","10,033","567","171","64","0","556","354"
"    Percent","","11,745","50.3%","49.7%","(X)","97.0%","3.0%","97.0%","85.4%","4.8%","1.5%","0.5%","0.0%","4.7%","3.0%"
"Washington County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","35,275","17,130","18,145","94.4","34,161","1,114","34,161","26,961","6,072","64","582","0","482","1,114"
"    Percent","","35,275","48.6%","51.4%","(X)","96.8%","3.2%","96.8%","76.4%","17.2%","0.2%","1.6%","0.0%","1.4%","3.2%"
"Webb County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","274,847","134,807","140,040","96.3","234,732","40,115","234,732","223,291","1,278","483","1,404","21","8,255","40,115"
"    Percent","","274,847","49.0%","51.0%","(X)","85.4%","14.6%","85.4%","81.2%","0.5%","0.2%","0.5%","0.0%","3.0%","14.6%"
"Wharton County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","41,672","20,580","21,092","97.6","39,243","2,429","39,243","31,570","5,515","36","165","0","1,957","2,429"
"    Percent","","41,672","49.4%","50.6%","(X)","94.2%","5.8%","94.2%","75.8%","13.2%","0.1%","0.4%","0.0%","4.7%","5.8%"
"Wheeler County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","5,187","2,708","2,479","109.2","4,989","198","4,989","4,670","142","18","17","0","142","198"
"    Percent","","5,187","52.2%","47.8%","(X)","96.2%","3.8%","96.2%","90.0%","2.7%","0.3%","0.3%","0.0%","2.7%","3.8%"
"Wichita County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","132,154","68,533","63,621","107.7","125,280","6,874","125,280","102,546","13,481","1,300","2,944","149","4,860","6,874"
"    Percent","","132,154","51.9%","48.1%","(X)","94.8%","5.2%","94.8%","77.6%","10.2%","1.0%","2.2%","0.1%","3.7%","5.2%"
"Wilbarger County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","12,717","6,185","6,532","94.7","11,688","1,029","11,688","9,378","1,242","180","140","0","748","1,029"
"    Percent","","12,717","48.6%","51.4%","(X)","91.9%","8.1%","91.9%","73.7%","9.8%","1.4%","1.1%","0.0%","5.9%","8.1%"
"Willacy County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","21,419","11,802","9,617","122.7","19,129","2,290","19,129","18,457","183","164","0","0","325","2,290"
"    Percent","","21,419","55.1%","44.9%","(X)","89.3%","10.7%","89.3%","86.2%","0.9%","0.8%","0.0%","0.0%","1.5%","10.7%"
"Williamson County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","570,437","281,027","289,410","97.1","528,829","41,608","528,829","431,837","36,524","1,948","40,526","712","17,282","41,608"
"    Percent","","570,437","49.3%","50.7%","(X)","92.7%","7.3%","92.7%","75.7%","6.4%","0.3%","7.1%","0.1%","3.0%","7.3%"
"Wilson County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","50,110","25,055","25,055","100.0","46,729","3,381","46,729","44,370","614","188","253","30","1,274","3,381"
"    Percent","","50,110","50.0%","50.0%","(X)","93.3%","6.7%","93.3%","88.5%","1.2%","0.4%","0.5%","0.1%","2.5%","6.7%"
"Winkler County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","7,822","4,043","3,779","107.0","6,929","893","6,929","6,286","295","132","0","2","214","893"
"    Percent","","7,822","51.7%","48.3%","(X)","88.6%","11.4%","88.6%","80.4%","3.8%","1.7%","0.0%","0.0%","2.7%","11.4%"
"Wise County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","67,884","34,123","33,761","101.1","66,037","1,847","66,037","62,438","914","439","276","151","1,819","1,847"
"    Percent","","67,884","50.3%","49.7%","(X)","97.3%","2.7%","97.3%","92.0%","1.3%","0.6%","0.4%","0.2%","2.7%","2.7%"
"Wood County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","45,054","22,326","22,728","98.2","43,988","1,066","43,988","39,780","2,216","420","274","41","1,257","1,066"
"    Percent","","45,054","49.6%","50.4%","(X)","97.6%","2.4%","97.6%","88.3%","4.9%","0.9%","0.6%","0.1%","2.8%","2.4%"
"Yoakum County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","8,612","4,457","4,155","107.3","7,841","771","7,841","7,291","13","108","27","0","402","771"
"    Percent","","8,612","51.8%","48.2%","(X)","91.0%","9.0%","91.0%","84.7%","0.2%","1.3%","0.3%","0.0%","4.7%","9.0%"
"Young County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","17,961","8,710","9,251","94.2","17,694","267","17,694","16,887","329","178","44","0","256","267"
"    Percent","","17,961","48.5%","51.5%","(X)","98.5%","1.5%","98.5%","94.0%","1.8%","1.0%","0.2%","0.0%","1.4%","1.5%"
"Zapata County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","14,243","6,995","7,248","96.5","12,376","1,867","12,376","11,444","0","0","171","0","761","1,867"
"    Percent","","14,243","49.1%","50.9%","(X)","86.9%","13.1%","86.9%","80.3%","0.0%","0.0%","1.2%","0.0%","5.3%","13.1%"
"Zavala County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","11,930","6,300","5,630","111.9","10,544","1,386","10,544","10,081","80","0","39","0","344","1,386"
"    Percent","","11,930","52.8%","47.2%","(X)","88.4%","11.6%","88.4%","84.5%","0.7%","0.0%","0.3%","0.0%","2.9%","11.6%"
"Beaver County, Utah","","","","","","","","","","","","","","",""
"    Estimate","","6,594","3,516","3,078","114.2","6,426","168","6,426","6,096","0","75","20","0","235","168"
"    Percent","","6,594","53.3%","46.7%","(X)","97.5%","2.5%","97.5%","92.4%","0.0%","1.1%","0.3%","0.0%","3.6%","2.5%"
"Box Elder County, Utah","","","","","","","","","","","","","","",""
"    Estimate","","54,953","28,025","26,928","104.1","53,326","1,627","53,326","50,833","291","507","453","87","1,155","1,627"
"    Percent","","54,953","51.0%","49.0%","(X)","97.0%","3.0%","97.0%","92.5%","0.5%","0.9%","0.8%","0.2%","2.1%","3.0%"
"Cache County, Utah","","","","","","","","","","","","","","",""
"    Estimate","","126,336","63,342","62,994","100.6","122,116","4,220","122,116","113,687","870","473","2,497","505","4,084","4,220"
"    Percent","","126,336","50.1%","49.9%","(X)","96.7%","3.3%","96.7%","90.0%","0.7%","0.4%","2.0%","0.4%","3.2%","3.3%"
"Carbon County, Utah","","","","","","","","","","","","","","",""
"    Estimate","","20,401","10,233","10,168","100.6","19,690","711","19,690","18,549","259","313","7","103","459","711"
"    Percent","","20,401","50.2%","49.8%","(X)","96.5%","3.5%","96.5%","90.9%","1.3%","1.5%","0.0%","0.5%","2.2%","3.5%"
"Daggett County, Utah","","","","","","","","","","","","","","",""
"    Estimate","","590","325","265","122.6","590","0","590","576","1","2","0","0","11","0"
"    Percent","","590","55.1%","44.9%","(X)","100.0%","0.0%","100.0%","97.6%","0.2%","0.3%","0.0%","0.0%","1.9%","0.0%"
"Davis County, Utah","","","","","","","","","","","","","","",""
"    Estimate","","350,761","177,164","173,597","102.1","334,207","16,554","334,207","312,734","4,471","1,600","6,038","2,615","6,749","16,554"
"    Percent","","350,761","50.5%","49.5%","(X)","95.3%","4.7%","95.3%","89.2%","1.3%","0.5%","1.7%","0.7%","1.9%","4.7%"
"Duchesne County, Utah","","","","","","","","","","","","","","",""
"    Estimate","","19,950","10,080","9,870","102.1","19,493","457","19,493","17,795","38","856","66","69","669","457"
"    Percent","","19,950","50.5%","49.5%","(X)","97.7%","2.3%","97.7%","89.2%","0.2%","4.3%","0.3%","0.3%","3.4%","2.3%"
"Emery County, Utah","","","","","","","","","","","","","","",""
"    Estimate","","10,099","5,159","4,940","104.4","10,018","81","10,018","9,812","7","68","104","27","0","81"
"    Percent","","10,099","51.1%","48.9%","(X)","99.2%","0.8%","99.2%","97.2%","0.1%","0.7%","1.0%","0.3%","0.0%","0.8%"
"Garfield County, Utah","","","","","","","","","","","","","","",""
"    Estimate","","5,000","2,571","2,429","105.8","4,960","40","4,960","4,638","7","215","3","11","86","40"
"    Percent","","5,000","51.4%","48.6%","(X)","99.2%","0.8%","99.2%","92.8%","0.1%","4.3%","0.1%","0.2%","1.7%","0.8%"
"Grand County, Utah","","","","","","","","","","","","","","",""
"    Estimate","","9,698","4,901","4,797","102.2","9,427","271","9,427","8,934","41","208","186","41","17","271"
"    Percent","","9,698","50.5%","49.5%","(X)","97.2%","2.8%","97.2%","92.1%","0.4%","2.1%","1.9%","0.4%","0.2%","2.8%"
"Iron County, Utah","","","","","","","","","","","","","","",""
"    Estimate","","53,148","26,410","26,738","98.8","51,437","1,711","51,437","48,229","337","996","502","137","1,236","1,711"
"    Percent","","53,148","49.7%","50.3%","(X)","96.8%","3.2%","96.8%","90.7%","0.6%","1.9%","0.9%","0.3%","2.3%","3.2%"
"Juab County, Utah","","","","","","","","","","","","","","",""
"    Estimate","","11,623","5,936","5,687","104.4","11,344","279","11,344","10,843","44","161","16","21","259","279"
"    Percent","","11,623","51.1%","48.9%","(X)","97.6%","2.4%","97.6%","93.3%","0.4%","1.4%","0.1%","0.2%","2.2%","2.4%"
"Kane County, Utah","","","","","","","","","","","","","","",""
"    Estimate","","7,658","3,895","3,763","103.5","7,619","39","7,619","7,136","15","253","124","12","79","39"
"    Percent","","7,658","50.9%","49.1%","(X)","99.5%","0.5%","99.5%","93.2%","0.2%","3.3%","1.6%","0.2%","1.0%","0.5%"
"Millard County, Utah","","","","","","","","","","","","","","",""
"    Estimate","","12,963","6,628","6,335","104.6","12,631","332","12,631","11,444","43","145","168","9","822","332"
"    Percent","","12,963","51.1%","48.9%","(X)","97.4%","2.6%","97.4%","88.3%","0.3%","1.1%","1.3%","0.1%","6.3%","2.6%"
"Morgan County, Utah","","","","","","","","","","","","","","",""
"    Estimate","","11,950","6,146","5,804","105.9","11,703","247","11,703","11,374","95","16","24","29","165","247"
"    Percent","","11,950","51.4%","48.6%","(X)","97.9%","2.1%","97.9%","95.2%","0.8%","0.1%","0.2%","0.2%","1.4%","2.1%"
"Piute County, Utah","","","","","","","","","","","","","","",""
"    Estimate","","1,870","956","914","104.6","1,859","11","1,859","1,803","4","4","0","0","48","11"
"    Percent","","1,870","51.1%","48.9%","(X)","99.4%","0.6%","99.4%","96.4%","0.2%","0.2%","0.0%","0.0%","2.6%","0.6%"
"Rich County, Utah","","","","","","","","","","","","","","",""
"    Estimate","","2,415","1,224","1,191","102.8","2,368","47","2,368","2,205","0","0","0","0","163","47"
"    Percent","","2,415","50.7%","49.3%","(X)","98.1%","1.9%","98.1%","91.3%","0.0%","0.0%","0.0%","0.0%","6.7%","1.9%"
"Salt Lake County, Utah","","","","","","","","","","","","","","",""
"    Estimate","","1,146,215","575,454","570,761","100.8","1,092,177","54,038","1,092,177","888,967","22,339","9,056","47,202","17,834","106,779","54,038"
"    Percent","","1,146,215","50.2%","49.8%","(X)","95.3%","4.7%","95.3%","77.6%","1.9%","0.8%","4.1%","1.6%","9.3%","4.7%"
"San Juan County, Utah","","","","","","","","","","","","","","",""
"    Estimate","","15,295","7,590","7,705","98.5","14,770","525","14,770","7,520","42","7,017","91","43","57","525"
"    Percent","","15,295","49.6%","50.4%","(X)","96.6%","3.4%","96.6%","49.2%","0.3%","45.9%","0.6%","0.3%","0.4%","3.4%"
"Sanpete County, Utah","","","","","","","","","","","","","","",""
"    Estimate","","30,421","16,077","14,344","112.1","29,869","552","29,869","26,613","201","318","239","189","2,309","552"
"    Percent","","30,421","52.8%","47.2%","(X)","98.2%","1.8%","98.2%","87.5%","0.7%","1.0%","0.8%","0.6%","7.6%","1.8%"
"Sevier County, Utah","","","","","","","","","","","","","","",""
"    Estimate","","21,475","11,130","10,345","107.6","21,206","269","21,206","20,272","139","252","64","59","420","269"
"    Percent","","21,475","51.8%","48.2%","(X)","98.7%","1.3%","98.7%","94.4%","0.6%","1.2%","0.3%","0.3%","2.0%","1.3%"
"Summit County, Utah","","","","","","","","","","","","","","",""
"    Estimate","","41,680","21,350","20,330","105.0","40,134","1,546","40,134","38,166","272","172","715","2","807","1,546"
"    Percent","","41,680","51.2%","48.8%","(X)","96.3%","3.7%","96.3%","91.6%","0.7%","0.4%","1.7%","0.0%","1.9%","3.7%"
"Tooele County, Utah","","","","","","","","","","","","","","",""
"    Estimate","","69,740","35,102","34,638","101.3","66,235","3,505","66,235","61,607","486","367","498","457","2,820","3,505"
"    Percent","","69,740","50.3%","49.7%","(X)","95.0%","5.0%","95.0%","88.3%","0.7%","0.5%","0.7%","0.7%","4.0%","5.0%"
"Uintah County, Utah","","","","","","","","","","","","","","",""
"    Estimate","","35,736","17,990","17,746","101.4","34,433","1,303","34,433","31,002","181","2,491","277","27","455","1,303"
"    Percent","","35,736","50.3%","49.7%","(X)","96.4%","3.6%","96.4%","86.8%","0.5%","7.0%","0.8%","0.1%","1.3%","3.6%"
"Utah County, Utah","","","","","","","","","","","","","","",""
"    Estimate","","621,506","314,184","307,322","102.2","594,377","27,129","594,377","560,029","3,861","3,470","8,810","5,267","12,940","27,129"
"    Percent","","621,506","50.6%","49.4%","(X)","95.6%","4.4%","95.6%","90.1%","0.6%","0.6%","1.4%","0.8%","2.1%","4.4%"
"Wasatch County, Utah","","","","","","","","","","","","","","",""
"    Estimate","","33,053","16,841","16,212","103.9","31,632","1,421","31,632","30,304","221","120","342","5","640","1,421"
"    Percent","","33,053","51.0%","49.0%","(X)","95.7%","4.3%","95.7%","91.7%","0.7%","0.4%","1.0%","0.0%","1.9%","4.3%"
"Washington County, Utah","","","","","","","","","","","","","","",""
"    Estimate","","172,127","84,964","87,163","97.5","167,493","4,634","167,493","154,802","1,202","2,347","1,562","1,201","6,379","4,634"
"    Percent","","172,127","49.4%","50.6%","(X)","97.3%","2.7%","97.3%","89.9%","0.7%","1.4%","0.9%","0.7%","3.7%","2.7%"
"Wayne County, Utah","","","","","","","","","","","","","","",""
"    Estimate","","2,698","1,391","1,307","106.4","2,674","24","2,674","2,625","2","17","4","22","4","24"
"    Percent","","2,698","51.6%","48.4%","(X)","99.1%","0.9%","99.1%","97.3%","0.1%","0.6%","0.1%","0.8%","0.1%","0.9%"
"Weber County, Utah","","","","","","","","","","","","","","",""
"    Estimate","","255,284","128,366","126,918","101.1","243,374","11,910","243,374","224,286","2,590","1,703","3,178","678","10,939","11,910"
"    Percent","","255,284","50.3%","49.7%","(X)","95.3%","4.7%","95.3%","87.9%","1.0%","0.7%","1.2%","0.3%","4.3%","4.7%"
"Addison County, Vermont","","","","","","","","","","","","","","",""
"    Estimate","","36,947","18,351","18,596","98.7","36,035","912","36,035","34,523","457","135","742","18","160","912"
"    Percent","","36,947","49.7%","50.3%","(X)","97.5%","2.5%","97.5%","93.4%","1.2%","0.4%","2.0%","0.0%","0.4%","2.5%"
"Bennington County, Vermont","","","","","","","","","","","","","","",""
"    Estimate","","35,649","17,318","18,331","94.5","34,855","794","34,855","33,881","309","138","321","46","160","794"
"    Percent","","35,649","48.6%","51.4%","(X)","97.8%","2.2%","97.8%","95.0%","0.9%","0.4%","0.9%","0.1%","0.4%","2.2%"
"Caledonia County, Vermont","","","","","","","","","","","","","","",""
"    Estimate","","30,027","15,130","14,897","101.6","29,211","816","29,211","28,567","232","50","141","0","221","816"
"    Percent","","30,027","50.4%","49.6%","(X)","97.3%","2.7%","97.3%","95.1%","0.8%","0.2%","0.5%","0.0%","0.7%","2.7%"
"Chittenden County, Vermont","","","","","","","","","","","","","","",""
"    Estimate","","163,414","80,405","83,009","96.9","157,811","5,603","157,811","146,105","4,326","266","6,173","56","885","5,603"
"    Percent","","163,414","49.2%","50.8%","(X)","96.6%","3.4%","96.6%","89.4%","2.6%","0.2%","3.8%","0.0%","0.5%","3.4%"
"Essex County, Vermont","","","","","","","","","","","","","","",""
"    Estimate","","6,179","3,093","3,086","100.2","6,032","147","6,032","5,938","46","4","27","0","17","147"
"    Percent","","6,179","50.1%","49.9%","(X)","97.6%","2.4%","97.6%","96.1%","0.7%","0.1%","0.4%","0.0%","0.3%","2.4%"
"Franklin County, Vermont","","","","","","","","","","","","","","",""
